335
ID_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO|ID_DIST_LOC|ID_ESTRATO_F|ESTRATO_F|ID_ESTRATO_L|ESTRATO_L|ID_AREA_RESPONSABILIDAD|PAN|PRI|PRD|PAN_PRI_PRD|PAN_PRI|PAN_PRD|PRI_PRD|PT|PVEM|MORENA|PANAL|PT_PVEM_MORENA_PANAL|PT_PVEM_MORENA|PT_PVEM_PANAL|PT_MORENA_PANAL|PVEM_MORENA_PANAL|PT_PVEM|PT_MORENA|PT_PANAL|PVEM_MORENA|PVEM_PANAL|MORENA_PANAL|MC|PAZ|MD|PP|PES|RSP|FPM|CNR|NULOS|TOTAL|AMRF|C_MD|CEAM|DMA|FCM|FSPT|JVB|MGMP|MGZ
32|3|1639|C|1|0|M|405|51|12|3|3|10|estrato_10|93|10|23|7|2|3|18|0|5|11|2|2|2|9|2|1|6|3|16|6|3|5|3|0|18|16|6|2|4|3|0|2|190|0|16|63|76|18|4|6|2|3
32|4|0493|C|1|0|U|378|17|3|4|4|4|estrato_4|36|7|25|7|2|1|13|3|6|11|4|0|1|9|2|2|6|2|15|6|2|4|4|1|17|18|6|2|4|5|0|2|187|1|18|58|74|17|4|6|2|5
32|1|1274|C|1|0|M|398|40|16|1|1|8|estrato_8|112|5|31|12|4|1|22|1|15|17|4|1|0|3|1|0|6|0|8|5|2|6|1|1|25|16|4|1|2|6|0|4|204|1|16|76|69|25|2|4|1|6
32|2|1542|B|1|0|M|116|49|7|2|2|9|estrato_9|194|1|6|2|1|1|2|0|2|6|0|1|1|3|0|3|2|0|6|3|2|2|2|0|4|3|0|0|0|3|0|1|57|0|3|13|33|4|0|0|0|3
32|2|1547|B|1|0|R|170|49|7|2|2|9|estrato_9|193|1|11|2|4|2|10|2|4|5|1|1|1|2|1|1|2|0|7|3|0|5|1|1|8|6|4|0|6|2|0|0|93|1|6|32|34|8|6|4|0|2
32|1|0054|C|3|0|M|625|5|2|1|1|1|estrato_1|10|8|56|13|7|3|30|1|9|21|6|1|2|9|3|3|12|2|20|11|4|6|8|2|39|22|5|5|12|6|1|3|330|2|22|118|117|39|12|5|5|6
32|3|1856|C|1|0|U|450|56|1|3|3|6|estrato_6|118|7|31|9|7|2|18|0|10|13|2|1|2|3|3|2|7|1|16|8|6|6|10|1|24|17|3|4|9|7|0|0|229|1|17|74|90|24|9|3|4|7
32|1|0125|E|1|0|R|191|9|17|1|1|8|estrato_8|18|2|13|4|2|2|12|1|2|4|2|0|0|3|2|0|2|0|7|2|2|3|4|1|7|8|0|1|4|6|0|0|96|1|8|36|33|7|4|0|1|6
32|1|1268|B|1|0|R|724|40|16|1|1|8|estrato_8|115|15|45|19|16|3|30|1|19|25|1|2|1|16|2|3|11|2|17|16|3|10|9|1|36|21|9|2|12|5|0|7|359|1|21|129|137|36|12|9|2|5
32|4|0532|C|1|0|U|551|57|8|4|4|7|estrato_7|127|11|39|7|12|5|21|0|15|15|3|2|1|8|1|2|11|1|19|7|2|6|6|2|28|27|5|6|8|6|0|3|279|2|27|95|99|28|8|5|6|6
32|3|0403|B|1|0|R|201|14|18|3|3|3|estrato_3|46|3|13|5|2|0|6|0|4|8|2|0|0|4|1|2|1|0|5|6|1|4|2|0|7|10|1|1|2|1|0|0|91|0|10|29|40|7|2|1|1|1
32|2|0968|B|1|0|U|686|34|13|2|2|5|estrato_5|111|5|56|14|8|1|27|0|11|22|4|0|1|12|4|2|5|3|22|7|11|9|6|3|37|22|5|6|9|10|0|11|333|3|22|111|119|37|9|5|6|10
32|4|1114|B|1|0|R|574|38|15|4|4|14|estrato_14|103|10|37|11|11|6|15|1|17|17|2|2|2|6|3|2|8|0|19|8|4|5|6|2|24|33|7|4|6|8|0|3|279|2|33|91|101|24|6|7|4|8
32|1|0060|B|1|0|R|126|5|2|1|1|8|estrato_8|11|6|10|2|2|1|1|0|4|6|0|0|1|2|1|1|1|2|4|1|2|1|1|0|8|7|0|2|1|1|0|1|69|0|7|22|27|8|1|0|2|1
32|4|1175|B|1|0|R|315|38|15|4|4|14|estrato_14|122|6|22|7|4|1|9|0|6|5|1|0|2|6|0|0|5|1|15|6|2|3|8|2|19|11|3|3|2|4|0|1|154|2|11|49|60|19|2|3|3|4
32|2|0679|B|1|0|U|407|20|10|2|2|9|estrato_9|13|10|36|6|4|2|20|0|9|11|4|0|5|4|1|1|4|3|18|4|6|6|9|2|22|14|1|4|8|4|0|3|221|2|14|78|85|22|8|1|4|4
32|2|1722|B|1|0|M|430|55|11|2|2|5|estrato_5|53|9|29|12|10|3|18|0|12|12|2|2|0|8|3|1|5|3|8|8|8|2|3|2|29|20|2|3|7|9|0|2|232|2|20|81|77|29|7|2|3|9
32|1|0381|B|1|0|R|429|13|6|1|1|8|estrato_8|84|9|35|8|3|3|15|3|12|17|2|1|2|12|1|1|5|2|16|6|3|7|2|3|22|12|7|1|7|4|0|2|223|3|12|76|89|22|7|7|1|4
32|3|0737|B|1|0|U|626|22|18|3|3|3|estrato_3|40|13|47|12|6|1|23|1|14|14|2|0|4|8|2|0|7|1|31|9|8|8|7|1|38|23|7|5|6|9|1|2|310|1|23|103|115|38|6|7|5|9
32|3|0413|C|1|0|R|459|14|18|3|3|13|estrato_13|47|11|41|10|4|2|18|0|11|12|4|0|1|8|1|2|6|0|21|7|8|4|7|2|26|20|1|2|5|5|1|2|242|2|20|86|92|26|5|1|2|5
32|1|0055|C|1|0|M|514|5|2|1|1|1|estrato_1|8|9|43|7|6|4|16|3|10|30|2|0|0|7|3|3|8|4|13|3|3|6|13|0|28|23|3|3|4|2|0|0|256|0|23|88|105|28|4|3|3|2
32|1|1290|C|3|0|M|702|42|17|1|1|1|estrato_1|134|8|54|9|12|0|22|1|18|32|1|1|1|17|3|2|6|2|34|12|7|4|5|2|37|25|6|6|6|14|0|2|349|2|25|106|145|37|6|6|6|14
32|1|1301|C|1|0|U|404|42|17|1|1|1|estrato_1|141|4|26|8|9|0|14|0|15|9|5|4|1|5|2|1|6|1|8|11|3|3|6|0|24|17|4|2|3|3|0|0|194|0|17|61|80|24|3|4|2|3
32|1|0229|B|1|0|U|739|10|5|1|1|4|estrato_4|24|16|45|13|10|3|19|1|16|24|3|0|4|14|4|2|12|1|19|7|6|14|4|1|49|26|7|10|9|11|0|1|351|1|26|107|130|49|9|7|10|11
32|3|0816|B|1|0|R|441|26|12|3|3|13|estrato_13|15|8|26|5|3|2|19|0|10|12|0|0|0|9|3|0|7|1|10|4|3|8|6|0|30|24|4|1|6|6|0|3|210|0|24|63|73|30|6|4|1|6
32|1|0283|B|1|0|R|387|10|7|1|1|8|estrato_8|90|6|24|9|8|3|12|1|10|15|5|0|0|7|0|2|2|3|17|5|4|3|2|2|15|13|4|5|3|6|0|1|187|2|13|63|75|15|3|4|5|6
32|4|0792|B|1|0|R|569|24|9|4|4|14|estrato_14|77|4|46|14|7|4|17|0|16|21|2|0|3|11|4|1|10|4|16|7|9|17|3|3|22|26|1|1|7|9|0|5|290|3|26|92|124|22|7|1|1|9
32|1|0122|B|1|0|M|346|9|17|1|1|8|estrato_8|17|6|26|3|6|1|13|1|6|7|1|1|3|9|4|1|3|2|8|5|2|3|1|2|18|15|2|3|6|9|0|3|170|2|15|56|56|18|6|2|3|9
32|2|1559|B|1|0|M|726|49|7|2|2|5|estrato_5|187|14|51|20|6|3|41|6|10|17|3|0|0|20|8|2|11|6|24|12|7|10|5|0|49|22|3|5|9|7|0|2|373|0|22|141|135|49|9|3|5|7
32|3|0847|B|1|0|R|118|26|12|3|3|13|estrato_13|23|2|8|6|1|0|4|0|0|4|2|0|1|3|0|1|2|0|3|2|1|3|0|0|2|4|2|0|0|3|0|0|54|0|4|21|22|2|0|2|0|3
32|2|0936|B|1|0|R|173|31|10|2|2|9|estrato_9|41|2|12|3|2|1|10|0|6|7|1|0|1|1|1|0|1|0|4|1|1|1|1|0|8|13|1|2|0|0|0|1|81|0|13|30|26|8|0|1|2|0
32|1|1383|B|1|0|R|160|42|17|1|1|8|estrato_8|142|4|11|2|3|0|10|0|2|1|1|0|1|5|0|0|2|0|5|2|1|1|3|0|7|7|1|1|3|1|0|2|76|0|7|30|24|7|3|1|1|1
32|3|0865|B|1|0|R|111|26|12|3|3|13|estrato_13|19|2|6|1|2|0|7|1|3|3|0|1|0|3|0|0|0|0|6|1|1|2|0|0|6|3|0|1|3|3|0|1|56|0|3|19|20|6|3|0|1|3
32|1|0241|B|1|0|R|241|10|7|1|1|8|estrato_8|88|5|23|7|1|0|7|2|3|7|4|1|1|4|0|0|5|0|9|5|4|2|1|0|8|11|3|2|5|2|0|3|125|0|11|45|46|8|5|3|2|2
32|4|0472|C|1|0|U|629|17|3|4|4|7|estrato_7|35|9|38|12|12|3|14|1|12|21|8|0|1|12|2|0|8|3|19|10|7|12|4|0|36|20|3|5|14|8|0|3|297|0|20|89|119|36|14|3|5|8
32|2|0583|B|1|0|M|733|19|13|2|2|9|estrato_9|91|5|45|20|16|5|29|3|11|25|5|3|1|18|7|0|12|4|31|16|6|4|12|1|26|31|8|3|7|9|0|4|367|1|31|123|155|26|7|8|3|9
32|3|1870|E|2|5|M|639|56|1|3|3|6|estrato_6|147|5|47|13|10|2|32|2|14|17|1|1|2|13|6|1|9|1|26|12|3|11|9|3|30|23|6|1|9|5|0|3|317|3|23|111|126|30|9|6|1|5
32|4|1675|B|1|0|U|537|53|8|4|4|7|estrato_7|139|13|40|9|12|3|23|2|11|17|4|0|1|14|1|2|5|1|14|8|4|8|2|0|21|20|7|6|6|7|0|2|263|0|20|102|92|21|6|7|6|7
32|1|0052|B|1|0|U|627|5|2|1|1|1|estrato_1|9|10|45|13|9|3|19|1|10|23|4|1|1|16|0|0|3|4|24|14|5|12|7|0|38|28|3|5|8|6|0|4|316|0|28|100|124|38|8|3|5|6
32|3|1193|B|1|0|U|385|39|18|3|3|6|estrato_6|64|2|25|11|6|3|15|1|11|19|3|2|0|7|2|1|6|1|14|7|3|3|4|0|19|19|4|1|6|5|1|3|204|0|19|63|83|19|6|4|1|5
32|4|0515|C|1|0|R|377|17|4|4|4|11|estrato_11|42|6|24|7|6|1|14|1|6|11|1|1|0|4|1|2|4|0|16|5|5|5|5|0|16|18|3|2|2|6|0|3|175|0|18|59|66|16|2|3|2|6
32|1|1256|C|1|0|M|671|40|16|1|1|4|estrato_4|115|11|50|15|10|1|37|2|13|25|2|1|1|12|3|1|7|1|27|11|5|7|14|2|30|23|3|5|11|12|0|0|342|2|23|126|130|30|11|3|5|12
32|2|1018|B|1|0|R|250|34|13|2|2|9|estrato_9|119|2|16|2|2|1|11|0|4|8|4|0|0|9|4|0|0|0|6|4|0|4|5|1|12|9|4|2|0|5|0|1|116|1|9|34|48|12|0|4|2|5
32|1|0154|C|1|0|U|513|10|5|1|1|4|estrato_4|37|11|39|9|3|4|21|2|11|16|2|0|1|14|4|2|9|3|20|8|8|10|4|1|20|25|6|0|6|9|0|2|270|1|25|89|112|20|6|6|0|9
32|1|0140|C|4|0|M|698|10|5|1|1|12|estrato_12|41|5|55|14|8|2|23|1|17|22|3|1|2|12|3|1|10|2|26|11|9|5|8|1|33|27|3|1|11|13|1|0|330|1|27|108|132|33|11|3|1|13
32|2|1561|B|1|0|R|491|49|7|2|2|9|estrato_9|192|5|41|7|9|1|11|2|5|20|4|1|3|8|3|1|9|0|16|13|4|7|7|1|24|16|4|0|6|8|0|4|240|1|16|76|101|24|6|4|0|8
32|2|1718|B|1|0|U|695|55|11|2|2|5|estrato_5|52|10|46|8|6|4|22|1|11|26|6|2|2|9|4|1|7|5|26|16|3|10|4|2|42|37|6|3|8|11|0|6|344|2|37|97|132|42|8|6|3|11
32|2|0646|B|1|0|U|664|20|10|2|2|2|estrato_2|12|14|42|21|6|4|20|1|13|17|2|0|1|8|4|2|15|4|24|11|6|17|8|1|35|31|9|5|11|11|0|6|349|1|31|108|132|35|11|9|5|11
32|3|1287|B|1|0|R|351|41|12|3|3|13|estrato_13|5|6|23|9|5|1|22|0|9|11|2|0|0|6|2|0|8|0|9|7|1|2|6|3|15|13|1|1|1|5|1|0|169|3|13|66|63|15|1|1|1|5
32|1|0056|C|2|0|U|527|5|2|1|1|12|estrato_12|2|8|41|8|6|4|21|1|11|21|1|2|1|9|1|1|10|0|16|8|2|6|1|2|27|31|3|4|7|6|0|3|262|2|31|89|90|27|7|3|4|6
32|1|0303|C|1|0|R|532|10|5|1|1|12|estrato_12|46|6|32|8|5|2|28|1|14|30|4|3|2|9|5|0|8|1|14|6|4|9|5|1|18|22|8|2|5|8|0|2|262|1|22|82|114|18|5|8|2|8
32|2|0034|B|1|0|U|464|4|14|2|2|5|estrato_5|166|12|39|8|5|0|20|2|6|17|2|2|1|6|0|1|1|2|15|12|3|12|6|0|21|12|4|2|11|4|0|2|228|0|12|86|86|21|11|4|2|4
32|2|0977|C|1|0|U|434|34|13|2|2|2|estrato_2|113|10|33|10|2|1|15|0|11|11|1|1|3|10|3|3|8|2|12|5|1|10|3|1|28|20|4|0|9|4|0|3|224|1|20|71|84|28|9|4|0|4
32|2|0617|C|3|0|U|654|20|10|2|2|5|estrato_5|4|16|55|16|7|1|27|0|12|19|2|2|0|16|6|2|10|4|18|6|6|6|7|1|47|20|3|3|9|10|0|3|334|1|20|122|116|47|9|3|3|10
32|3|1643|B|1|0|R|398|51|12|3|3|10|estrato_10|91|5|35|9|3|3|15|1|10|21|2|1|1|4|2|0|7|2|18|2|2|7|6|2|23|7|2|1|4|5|1|2|203|2|7|71|85|23|4|2|1|5
32|3|0896|B|1|0|U|438|29|18|3|3|10|estrato_10|33|4|34|10|6|2|12|0|7|11|4|0|2|13|4|1|4|1|10|7|5|2|7|1|25|19|1|3|3|6|0|0|204|1|19|68|78|25|3|1|3|6
32|3|1825|C|1|0|U|430|56|1|3|3|6|estrato_6|127|12|26|16|6|1|13|0|7|16|1|3|1|5|3|1|5|2|20|10|3|3|8|0|21|14|3|3|5|8|0|1|217|0|14|74|88|21|5|3|3|8
32|2|0749|B|1|0|U|468|23|14|2|2|2|estrato_2|133|8|43|7|6|3|20|0|14|14|0|0|1|7|2|0|4|1|21|7|2|3|8|1|30|11|7|2|3|10|0|1|236|1|11|87|84|30|3|7|2|10
32|4|0549|C|2|0|M|710|17|4|4|4|7|estrato_7|48|4|47|12|15|1|26|1|15|26|3|1|3|20|4|0|9|3|23|11|5|11|7|4|42|27|4|5|11|14|0|2|356|4|27|106|141|42|11|4|5|14
32|4|0470|S|1|0|M|0|17|4|4|4|7|estrato_7|52|16|91|26|22|7|42|5|24|39|6|2|2|23|6|6|13|7|35|21|8|19|16|1|61|50|7|5|11|22|1|5|599|1|50|209|227|61|11|7|5|22
32|2|0627|C|1|0|U|627|20|10|2|2|5|estrato_5|7|9|54|21|10|6|18|0|10|21|7|2|3|6|4|1|9|1|20|8|5|6|8|4|31|22|9|6|7|3|0|1|312|4|22|118|111|31|7|9|6|3
32|3|1874|C|3|0|M|618|56|2|3|3|6|estrato_6|136|7|43|9|8|4|23|0|18|21|5|1|0|12|2|2|9|1|15|10|6|4|5|3|32|23|8|4|6|7|1|1|290|3|23|94|111|32|6|8|4|7
32|2|0003|C|1|0|U|465|1|14|2|2|5|estrato_5|127|4|39|4|7|1|17|2|9|11|0|0|0|8|3|1|6|0|8|7|7|6|6|0|20|20|3|0|10|6|0|2|207|0|20|74|72|20|10|3|0|6
32|4|0551|C|2|0|U|702|17|3|4|4|7|estrato_7|17|10|39|17|7|5|30|1|22|28|4|1|2|8|4|2|6|2|24|13|4|10|5|3|42|38|3|3|9|17|0|7|366|3|38|109|135|42|9|3|3|17
32|2|0976|B|1|0|U|739|34|13|2|2|5|estrato_5|111|7|42|11|10|2|34|2|17|26|4|0|2|11|8|3|6|4|24|11|5|12|10|4|44|27|8|1|2|11|0|5|353|4|27|108|143|44|2|8|1|11
32|2|1473|B|1|0|R|122|58|14|2|2|9|estrato_9|162|1|12|1|2|0|3|0|4|6|0|0|1|2|1|0|2|2|5|2|0|1|4|0|5|4|0|3|1|0|0|0|62|0|4|19|30|5|1|0|3|0
32|3|1647|B|1|0|R|153|51|12|3|3|10|estrato_10|81|1|8|2|3|0|5|0|5|5|2|0|2|2|3|0|1|0|0|3|1|2|0|1|8|4|1|0|3|2|1|2|67|1|4|19|26|8|3|1|0|2
32|1|1312|B|1|0|U|491|42|17|1|1|12|estrato_12|124|9|27|8|9|0|17|0|7|15|1|2|1|10|1|2|6|3|20|12|3|6|10|3|27|25|5|2|10|6|0|1|248|3|25|70|99|27|10|5|2|6
32|4|0539|C|5|0|M|672|17|3|4|4|14|estrato_14|12|12|54|11|5|2|23|1|11|26|6|1|2|18|3|1|9|3|18|12|8|11|6|0|44|23|8|2|17|9|0|5|351|0|23|108|135|44|17|8|2|9
32|1|0204|B|1|0|U|668|10|6|1|1|4|estrato_4|61|5|44|11|12|3|26|2|17|15|6|0|3|8|3|4|11|4|26|14|3|11|6|1|25|27|5|4|13|4|1|2|316|1|27|103|131|25|13|5|4|4
32|4|1023|B|1|0|R|564|35|9|4|4|14|estrato_14|88|7|39|8|11|3|28|0|10|19|4|1|5|8|6|2|8|4|26|5|6|11|8|1|30|26|11|0|1|8|0|1|297|1|26|96|123|30|1|11|0|8
32|2|1563|B|1|0|M|377|49|7|2|2|9|estrato_9|192|1|30|9|9|1|17|1|3|14|2|1|2|11|1|0|1|1|13|6|4|3|4|0|19|14|3|0|7|3|0|2|182|0|14|68|66|19|7|3|0|3
32|3|1652|B|1|0|R|424|51|12|3|3|10|estrato_10|87|9|23|11|7|1|22|2|8|14|0|1|0|3|1|2|6|2|10|4|1|7|3|1|17|18|5|0|7|6|0|1|192|1|18|75|62|17|7|5|0|6
32|2|0625|B|1|0|U|502|20|10|2|2|2|estrato_2|6|6|45|7|2|3|19|3|6|18|2|2|0|14|1|1|4|1|19|7|3|9|4|0|32|20|8|7|2|5|0|1|251|0|20|85|91|32|2|8|7|5
32|4|1705|B|1|0|R|195|54|15|4|4|11|estrato_11|146|3|16|1|6|1|7|0|4|3|0|0|0|5|1|0|3|1|6|4|1|4|2|0|10|4|1|0|2|4|0|1|90|0|4|34|34|10|2|1|0|4
32|1|0141|B|1|0|U|491|10|5|1|1|1|estrato_1|39|6|31|15|4|0|19|1|8|15|3|0|3|4|3|3|4|2|15|11|3|6|4|4|22|23|3|2|6|5|0|5|230|4|23|76|84|22|6|3|2|5
32|3|1872|B|1|0|R|565|56|2|3|3|6|estrato_6|148|8|39|6|5|6|25|3|12|21|2|1|2|8|4|1|12|2|16|5|3|10|4|3|31|32|0|6|9|11|0|3|290|3|32|92|103|31|9|0|6|11
32|4|0463|C|2|0|U|606|17|4|4|4|7|estrato_7|57|7|48|12|10|4|24|2|16|28|4|1|2|10|3|2|10|1|19|9|6|11|4|4|23|24|4|6|9|10|0|2|315|4|24|107|126|23|9|4|6|10
32|3|1786|B|1|0|U|373|56|2|3|3|6|estrato_6|105|5|32|7|7|4|11|1|8|7|1|1|2|7|2|3|8|2|14|7|1|5|8|1|16|13|5|0|2|6|0|3|189|1|13|67|76|16|2|5|0|6
32|4|0440|B|1|0|R|379|16|8|4|4|11|estrato_11|3|5|39|8|5|0|14|0|4|15|3|0|1|5|4|2|4|1|12|6|3|8|5|0|17|10|2|3|1|7|0|2|186|0|10|71|73|17|1|2|3|7
32|4|0449|C|1|0|R|401|16|8|4|4|14|estrato_14|9|4|38|8|6|0|14|0|8|13|1|0|2|4|1|0|4|2|17|3|3|3|8|0|20|15|7|3|6|4|0|2|196|0|15|70|69|20|6|7|3|4
32|2|1053|B|1|0|U|299|36|8|2|2|2|estrato_2|85|5|17|5|3|0|13|1|5|10|2|0|0|3|1|0|7|3|9|6|2|7|7|1|16|15|0|1|3|5|0|3|150|1|15|44|62|16|3|0|1|5
32|4|0785|B|1|0|M|673|24|9|4|4|7|estrato_7|82|14|40|13|12|1|34|0|11|20|3|0|3|15|5|0|10|0|22|12|5|16|11|2|33|22|8|3|14|9|0|6|344|2|22|114|133|33|14|8|3|9
32|2|0746|B|1|0|U|487|23|14|2|2|5|estrato_5|131|10|35|3|2|2|21|3|11|15|3|1|3|7|1|1|5|1|12|11|8|9|8|0|25|16|1|2|4|10|0|2|232|0|16|76|96|25|4|1|2|10
32|3|1810|B|1|0|U|377|56|2|3|3|6|estrato_6|111|5|31|10|6|3|12|0|8|15|5|0|3|7|2|1|5|1|8|6|0|7|3|0|14|13|2|2|4|6|0|1|180|0|13|67|71|14|4|2|2|6
32|2|1047|C|2|0|M|552|36|11|2|2|2|estrato_2|74|10|44|16|6|3|18|1|15|22|0|2|0|19|3|1|6|1|16|7|8|9|12|3|24|19|7|3|5|8|0|0|288|3|19|98|121|24|5|7|3|8
32|3|1869|C|4|0|M|746|56|1|3|3|6|estrato_6|145|15|64|18|4|3|29|4|10|18|5|0|0|8|4|1|13|3|20|14|9|11|6|3|37|23|8|3|12|11|0|5|361|3|23|137|122|37|12|8|3|11
32|1|0066|B|1|0|M|676|6|16|1|1|4|estrato_4|16|6|61|13|9|2|30|2|17|27|3|0|3|13|2|5|5|4|22|11|4|10|11|3|28|26|4|3|7|7|0|5|343|3|26|123|137|28|7|4|3|7
32|1|0717|B|1|0|R|176|21|17|1|1|8|estrato_8|108|2|10|3|2|0|5|0|7|7|2|0|1|4|0|0|1|0|1|4|3|4|0|2|8|8|4|0|2|2|0|0|82|2|8|22|34|8|2|4|0|2
32|1|0041|B|1|0|U|661|5|2|1|1|4|estrato_4|4|7|51|11|5|3|25|1|14|31|2|4|5|14|5|1|7|3|16|11|3|10|5|2|36|24|6|4|9|11|1|1|328|2|24|103|131|36|9|6|4|11
32|2|1405|B|1|0|R|265|44|13|2|2|9|estrato_9|102|4|20|4|6|2|8|0|5|13|2|1|1|5|1|0|6|1|6|3|1|4|4|1|13|12|4|1|3|5|0|2|138|1|12|44|53|13|3|4|1|5
32|2|1421|B|1|0|R|105|45|14|2|2|9|estrato_9|159|2|8|3|2|0|2|1|2|2|0|0|0|2|0|1|1|1|1|0|0|1|0|1|11|2|3|0|2|2|0|1|51|1|2|18|11|11|2|3|0|2
32|1|0195|C|1|0|U|490|10|6|1|1|4|estrato_4|75|6|44|14|3|1|12|1|3|21|3|2|2|13|0|1|3|3|18|4|7|7|6|2|34|17|5|3|3|2|0|3|243|2|17|81|93|34|3|5|3|2
32|2|0907|B|1|0|U|453|30|14|2|2|2|estrato_2|143|11|19|8|3|1|13|0|17|11|0|2|1|12|2|1|3|1|11|11|5|5|8|0|30|23|2|2|7|10|0|3|222|0|23|55|90|30|7|2|2|10
32|2|1533|B|1|0|U|709|49|7|2|2|5|estrato_5|181|9|48|13|8|4|25|1|12|22|6|4|2|18|7|3|8|5|16|20|7|4|15|3|33|27|16|5|7|12|0|4|364|3|27|108|149|33|7|16|5|12
32|3|1249|B|1|0|R|406|39|16|3|3|10|estrato_10|58|3|35|8|6|3|8|1|12|13|3|0|0|16|4|2|8|0|11|13|1|4|5|1|22|12|3|3|8|7|0|2|214|1|12|64|92|22|8|3|3|7
32|2|0024|B|1|0|M|423|3|14|2|2|9|estrato_9|141|9|30|9|7|0|14|2|7|20|3|1|1|6|2|0|5|2|16|7|4|8|3|2|21|10|6|2|3|7|0|2|209|2|10|71|85|21|3|6|2|7
32|2|1079|B|1|0|R|183|36|8|2|2|9|estrato_9|79|10|21|4|4|2|7|0|1|5|0|1|1|4|3|0|3|1|8|1|1|1|4|1|8|8|2|1|1|2|0|2|107|1|8|48|34|8|1|2|1|2
32|1|1339|B|1|0|R|464|42|17|1|1|1|estrato_1|132|7|30|8|4|4|15|2|8|16|1|0|2|6|1|0|13|5|10|5|6|8|0|1|28|21|6|1|4|6|0|2|220|1|21|70|81|28|4|6|1|6
32|2|0752|C|1|0|R|391|23|14|2|2|5|estrato_5|129|5|36|12|6|0|13|0|4|16|3|0|0|5|1|0|4|1|12|3|4|5|3|0|18|17|4|2|9|3|0|2|188|0|17|72|61|18|9|4|2|3
32|4|1178|B|1|0|R|272|38|15|4|4|14|estrato_14|114|1|21|7|3|2|15|0|3|9|3|0|1|3|2|2|5|1|7|8|2|6|4|0|17|11|3|2|2|5|0|0|145|0|11|49|56|17|2|3|2|5
32|3|1611|C|1|0|M|427|51|12|3|3|10|estrato_10|89|2|25|10|4|1|12|0|5|15|0|0|1|9|2|1|6|2|12|12|4|7|3|1|24|20|2|2|2|10|0|5|199|1|20|54|79|24|2|2|2|10
32|4|0526|B|1|0|R|395|57|8|4|4|14|estrato_14|123|5|31|4|5|1|18|1|11|13|2|2|1|3|1|1|5|4|15|9|3|0|6|1|16|18|3|0|4|6|0|2|191|1|18|65|76|16|4|3|0|6
32|1|0280|B|1|0|R|337|10|7|1|1|8|estrato_8|89|2|35|6|5|2|15|1|10|13|1|0|1|5|2|0|4|0|9|6|2|1|7|1|11|11|2|1|2|8|0|3|166|1|11|66|61|11|2|2|1|8
32|4|0453|B|1|0|U|546|16|8|4|4|14|estrato_14|8|7|42|10|2|1|20|1|11|27|4|0|0|8|2|0|5|3|10|8|3|11|4|1|21|26|2|5|8|10|0|2|254|1|26|83|96|21|8|2|5|10
32|3|0425|B|1|0|R|481|14|18|3|3|13|estrato_13|44|3|36|8|8|3|13|1|8|24|1|2|0|9|3|0|6|3|18|8|2|8|4|1|23|16|3|2|9|8|0|5|235|1|16|72|96|23|9|3|2|8
32|3|1862|C|1|0|U|539|56|1|3|3|6|estrato_6|120|3|42|13|4|5|18|0|13|23|0|2|1|13|5|2|6|2|14|8|6|13|3|0|35|24|6|2|4|7|0|1|275|0|24|85|111|35|4|6|2|7
32|4|0533|C|1|0|U|607|57|8|4|4|14|estrato_14|126|9|35|9|11|0|22|1|20|15|2|2|2|10|1|1|6|6|21|8|8|9|7|2|41|24|6|2|7|11|0|6|304|2|24|87|118|41|7|6|2|11
32|3|0903|B|1|0|R|640|29|18|3|3|10|estrato_10|31|9|55|10|8|3|16|1|11|21|1|1|0|26|5|2|11|1|24|11|6|7|7|2|28|32|7|1|9|18|0|2|335|2|32|102|134|28|9|7|1|18
32|4|1105|B|1|0|R|237|38|15|4|4|11|estrato_11|96|4|19|7|4|1|8|0|7|8|4|1|0|2|0|0|0|0|9|2|1|2|4|0|17|9|2|1|5|3|0|2|122|0|9|43|40|17|5|2|1|3
32|2|0754|B|1|0|R|140|23|14|2|2|9|estrato_9|133|6|6|2|0|0|7|0|4|4|1|0|1|3|1|0|5|1|5|1|0|2|3|1|8|4|0|0|1|1|0|1|68|1|4|21|31|8|1|0|0|1
32|2|1545|B|1|0|R|257|49|7|2|2|9|estrato_9|191|4|17|5|2|1|15|2|4|10|1|1|0|3|2|0|4|0|7|10|4|5|5|2|15|12|0|2|1|3|0|4|141|2|12|46|56|15|1|0|2|3
32|2|1430|C|1|0|R|385|45|14|2|2|9|estrato_9|160|4|34|6|7|3|12|0|6|16|2|0|2|5|0|0|4|1|8|9|5|3|3|2|26|16|3|1|4|3|0|0|185|2|16|66|64|26|4|3|1|3
32|4|0494|C|3|0|U|650|17|3|4|4|7|estrato_7|29|10|48|15|10|4|25|1|13|20|0|2|0|13|5|2|10|4|29|15|4|10|8|0|30|26|10|3|7|8|1|5|338|0|26|113|135|30|7|10|3|8
32|2|0596|B|1|0|R|449|19|13|2|2|9|estrato_9|96|7|29|7|8|2|20|0|12|21|3|0|1|7|2|5|2|1|13|10|1|4|9|1|14|15|7|2|5|3|0|1|212|1|15|73|91|14|5|7|2|3
