126
ID_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO|ID_DIST_LOC|ID_ESTRATO_F|ESTRATO_F|ID_ESTRATO_L|ESTRATO_L|ID_AREA_RESPONSABILIDAD|PAN|PRI|PRD|PAN_PRI_PRD|PAN_PRI|PAN_PRD|PRI_PRD|PT|PVEM|MORENA|PANAL|PT_PVEM_MORENA_PANAL|PT_PVEM_MORENA|PT_PVEM_PANAL|PT_MORENA_PANAL|PVEM_MORENA_PANAL|PT_PVEM|PT_MORENA|PT_PANAL|PVEM_MORENA|PVEM_PANAL|MORENA_PANAL|MC|PAZ|MD|PP|PES|RSP|FPM|CNR|NULOS|TOTAL|AMRF|C_MD|CEAM|DMA|FCM|FSPT|JVB|MGMP|MGZ
32|4|0443|B|1|0|U|501|16|8|4|4|14|estrato_14|3|11|43|11|3|2|18|2|6|18|1|1|2|8|2|1|7|4|17|8|2|6|7|2|21|17|3|2|11|8|0|1|245|2|17|90|90|21|11|3|2|8
32|2|1752|B|1|0|R|157|55|11|2|2|9|estrato_9|43|4|16|2|1|0|2|1|3|3|0|0|0|4|1|0|2|0|7|2|2|1|2|1|5|10|1|0|1|8|0|1|80|1|10|26|27|5|1|1|0|8
32|4|0468|C|2|0|U|604|17|4|4|4|7|estrato_7|61|6|35|16|8|10|21|0|10|17|6|2|2|14|4|0|9|2|23|8|5|9|6|1|23|31|12|4|6|6|0|2|298|1|31|96|117|23|6|12|4|6
32|3|0846|B|1|0|R|138|26|12|3|3|10|estrato_10|12|1|17|4|1|0|7|0|3|6|0|0|0|5|0|0|1|0|3|1|1|2|2|0|9|1|2|1|2|2|0|0|71|0|1|30|24|9|2|2|1|2
32|4|1114|B|1|0|R|574|38|15|4|4|14|estrato_14|103|10|37|11|11|6|15|1|17|17|2|2|2|6|3|2|8|0|19|8|4|5|6|2|24|33|7|4|6|8|0|3|279|2|33|91|101|24|6|7|4|8
32|3|1866|B|1|0|U|578|56|1|3|3|6|estrato_6|140|9|44|9|13|6|16|1|14|18|3|1|2|7|0|2|9|2|21|9|4|8|9|4|39|13|5|5|5|9|0|3|290|4|13|98|109|39|5|5|5|9
32|3|1870|E|2|5|M|639|56|1|3|3|6|estrato_6|147|5|47|13|10|2|32|2|14|17|1|1|2|13|6|1|9|1|26|12|3|11|9|3|30|23|6|1|9|5|0|3|317|3|23|111|126|30|9|6|1|5
32|2|0646|B|1|0|U|664|20|10|2|2|2|estrato_2|12|14|42|21|6|4|20|1|13|17|2|0|1|8|4|2|15|4|24|11|6|17|8|1|35|31|9|5|11|11|0|6|349|1|31|108|132|35|11|9|5|11
32|4|0470|E|3|1|M|638|17|4|4|4|7|estrato_7|54|10|40|12|8|3|22|3|13|20|1|2|2|15|6|3|10|5|28|9|2|8|8|2|26|26|6|4|6|8|1|5|314|2|26|98|132|26|6|6|4|8
32|1|0244|B|1|0|M|413|10|5|1|1|12|estrato_12|27|8|34|9|4|0|14|0|10|18|3|1|0|5|0|0|4|0|18|2|1|4|2|0|27|12|4|4|8|8|0|0|200|0|12|69|68|27|8|4|4|8
32|2|0879|B|1|0|R|154|28|14|2|2|9|estrato_9|173|0|9|5|2|0|3|0|3|3|2|0|2|1|0|0|4|1|10|2|1|0|4|0|10|4|3|1|1|2|0|2|75|0|4|19|33|10|1|3|1|2
32|1|0047|B|1|0|U|398|5|2|1|1|1|estrato_1|9|3|29|15|4|1|18|1|9|13|0|0|1|6|1|3|5|1|10|4|1|7|0|0|31|13|6|2|9|7|1|3|204|0|13|71|61|31|9|6|2|7
32|3|1207|B|1|0|U|552|39|16|3|3|3|estrato_3|68|11|37|14|6|7|20|2|12|13|4|3|2|9|4|2|7|2|11|9|5|9|6|2|27|31|4|2|10|8|0|5|284|2|31|97|98|27|10|4|2|8
32|3|1606|C|1|0|R|517|50|4|3|3|6|estrato_6|159|8|39|16|6|4|25|0|6|20|2|1|1|12|5|0|4|3|17|3|3|11|3|3|25|28|2|5|4|6|0|2|264|3|28|98|91|25|4|2|5|6
