212
ID_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO|ID_DIST_LOC|ID_ESTRATO_F|ESTRATO_F|ID_ESTRATO_L|ESTRATO_L|ID_AREA_RESPONSABILIDAD|PAN|PRD|PAN_PRD|PRI|PVEM|PT|MORENA|PANAL|PT_MORENA_PANAL|PT_MORENA|PT_PANAL|MORENA_PANAL|MC|PES|RSP|FPM|CNR|NULOS|TOTAL|ADV|BFRP|GOG|JALS|JCLR|LCAL|MEBG|MECG
8|3|1514|B|1|0|U|665|37|3|3|3|12|estrato_12|51|6|19|51|1|0|6|3|54|32|18|12|22|46|18|4|11|1|34|338|11|0|1|46|147|18|4|76
8|9|0102|C|1|0|M|676|7|22|9|9|18|estrato_18|7|7|11|43|0|1|6|2|75|32|21|13|24|46|9|4|8|3|35|340|8|1|0|46|173|9|4|61
8|9|1340|B|1|0|M|600|32|21|9|9|18|estrato_18|49|2|11|53|0|5|8|10|68|24|17|9|17|29|12|3|7|3|20|298|7|5|0|29|153|12|3|66
8|5|1010|B|1|0|R|255|21|19|5|5|5|estrato_5|77|1|8|25|0|0|2|0|27|17|8|5|6|9|6|0|1|1|19|135|1|0|0|9|65|6|0|34
8|5|2632|B|1|0|U|544|62|20|5|5|14|estrato_14|146|4|9|54|0|2|5|3|57|27|17|5|16|31|13|4|4|3|12|266|4|2|0|31|130|13|4|67
8|3|2162|B|1|0|U|552|37|6|3|3|12|estrato_12|92|3|7|52|0|0|3|3|52|30|19|7|17|36|18|4|6|0|30|287|6|0|0|36|131|18|4|62
8|4|2031|B|1|0|U|436|37|4|4|4|4|estrato_4|55|2|8|30|0|2|7|8|47|25|15|9|15|25|11|4|3|1|11|223|3|2|0|25|126|11|4|40
8|7|1218|C|1|0|R|574|31|13|7|7|16|estrato_16|102|5|14|39|0|2|8|7|55|28|11|11|25|52|21|5|6|3|16|308|6|2|0|52|145|21|5|58
8|4|1683|C|4|0|U|716|37|5|4|4|13|estrato_13|127|5|9|51|0|1|7|3|72|32|21|10|23|43|16|4|6|1|38|342|6|1|0|43|168|16|4|65
8|4|1677|B|1|0|U|470|37|4|4|4|4|estrato_4|35|4|11|39|1|0|4|4|41|27|15|12|15|26|10|1|4|2|19|235|4|0|1|26|118|10|1|54
8|7|0280|C|1|0|U|504|17|14|7|7|7|estrato_7|27|5|20|43|0|1|5|3|51|24|9|8|20|40|10|6|2|1|22|270|2|1|0|40|120|10|6|68
8|7|0348|C|1|0|U|687|17|14|7|7|16|estrato_16|50|5|17|59|0|0|7|5|73|31|18|11|24|33|22|4|13|3|24|349|13|0|0|33|169|22|4|81
8|3|2830|C|1|0|U|623|37|2|3|3|12|estrato_12|131|7|9|42|0|1|3|2|64|29|12|13|24|46|16|0|12|2|20|302|12|1|0|46|147|16|0|58
8|5|0192|C|3|0|U|673|11|20|5|5|14|estrato_14|27|5|16|40|0|4|8|3|83|39|21|6|17|38|16|4|10|2|36|348|10|4|0|38|177|16|4|61
8|9|2663|B|1|0|R|533|64|21|9|9|9|estrato_9|39|7|11|40|0|0|3|6|51|21|20|5|24|32|14|5|7|3|26|275|7|0|0|32|130|14|5|58
8|7|0334|B|1|0|U|576|17|14|7|7|16|estrato_16|41|3|9|44|0|1|5|2|50|36|14|10|17|39|18|5|7|0|23|283|7|1|0|39|134|18|5|56
8|8|3225|C|2|0|U|633|19|17|8|8|17|estrato_17|66|11|15|48|0|0|8|3|65|25|18|19|16|35|12|6|4|2|34|321|4|0|0|35|154|12|6|74
8|4|2069|B|1|0|U|396|37|4|4|4|4|estrato_4|45|4|7|30|0|1|3|4|29|16|7|8|12|28|11|3|6|3|14|186|6|1|0|28|79|11|3|41
8|6|0723|B|1|0|U|408|19|15|6|6|6|estrato_6|85|1|6|34|0|1|4|3|40|19|10|10|9|30|17|1|7|0|14|206|7|1|0|30|95|17|1|41
8|8|0852|E|1|6|U|655|19|17|8|8|17|estrato_17|84|7|7|43|1|2|4|2|65|24|19|17|23|49|20|3|7|2|32|327|7|2|1|49|154|20|3|57
8|4|2160|B|1|0|U|725|37|6|4|4|13|estrato_13|95|5|15|59|0|5|6|3|71|31|20|16|32|40|17|9|8|2|27|366|8|5|0|40|179|17|9|79
8|4|1729|B|1|0|U|550|37|6|4|4|13|estrato_13|67|2|9|40|0|2|6|2|56|23|13|7|22|35|26|1|5|1|30|280|5|2|0|35|129|26|1|51
8|6|0723|C|1|0|U|407|19|15|6|6|6|estrato_6|85|4|10|28|0|1|9|3|45|15|5|8|17|35|9|2|2|3|15|211|2|1|0|35|102|9|2|42
8|4|1642|C|8|0|U|717|37|5|4|4|13|estrato_13|113|6|19|48|1|1|12|0|92|26|27|6|23|42|17|9|12|6|35|382|12|1|1|42|186|17|9|73
8|6|0641|C|6|0|U|748|19|15|6|6|15|estrato_15|105|6|14|62|0|2|14|4|66|40|25|6|22|45|20|6|9|3|30|374|9|2|0|45|177|20|6|82
8|6|0847|C|5|0|U|681|19|15|6|6|15|estrato_15|51|3|16|65|0|1|6|4|74|26|19|5|22|41|20|5|10|3|39|359|10|1|0|41|156|20|5|84
8|4|1694|B|1|0|U|694|37|5|4|4|13|estrato_13|123|6|12|57|0|0|5|1|71|28|24|8|19|47|20|8|9|1|33|349|9|0|0|47|156|20|8|75
8|1|1867|B|1|0|U|529|37|7|1|1|1|estrato_1|142|6|13|44|0|1|6|4|42|27|23|5|14|28|21|5|8|2|24|273|8|1|0|28|121|21|5|63
8|3|1505|B|1|0|U|737|37|3|3|3|12|estrato_12|50|5|12|51|0|2|6|3|70|46|19|13|37|44|13|5|9|0|42|377|9|2|0|44|194|13|5|68
8|2|1360|B|1|0|U|193|34|1|2|2|2|estrato_2|38|0|3|21|0|0|1|0|24|7|5|3|5|14|3|1|4|1|7|99|4|0|0|14|45|3|1|24
8|7|0390|B|1|0|R|134|18|13|7|7|7|estrato_7|67|2|1|11|0|1|1|1|11|9|3|0|5|8|2|1|1|0|8|65|1|1|0|8|30|2|1|14
8|8|0598|B|1|0|U|402|19|18|8|8|8|estrato_8|150|2|8|27|0|2|4|3|42|21|10|5|19|25|12|4|4|1|18|207|4|2|0|25|104|12|4|37
8|1|2727|C|1|0|U|470|37|9|1|1|1|estrato_1|72|3|9|40|1|2|9|5|38|18|11|12|14|22|7|4|4|0|28|227|4|2|1|22|107|7|4|52
8|7|2236|E|1|0|M|61|40|1|7|7|7|estrato_7|119|2|0|3|0|0|1|0|10|4|1|2|2|3|0|1|1|0|2|32|1|0|0|3|20|0|1|5
8|6|0806|B|1|0|U|561|19|15|6|6|15|estrato_15|59|5|9|39|0|1|4|2|53|23|13|11|16|39|18|4|6|1|26|270|6|1|0|39|122|18|4|53
8|5|2490|B|1|0|U|597|52|11|5|5|14|estrato_14|126|10|15|42|0|4|9|5|70|34|14|13|30|37|16|7|4|5|17|332|4|4|0|37|175|16|7|67
8|5|0192|C|5|0|U|673|11|20|5|5|14|estrato_14|27|4|12|51|0|2|9|2|63|28|7|10|25|44|10|11|10|0|28|316|10|2|0|44|144|10|11|67
8|3|1432|C|1|0|U|454|37|2|3|3|3|estrato_3|17|7|5|46|1|1|6|0|48|22|15|9|14|24|7|3|3|0|18|229|3|1|1|24|114|7|3|58
8|5|0977|B|1|0|U|381|21|19|5|5|5|estrato_5|60|3|8|25|1|2|6|3|29|18|17|9|16|28|8|6|3|0|13|195|3|2|1|28|98|8|6|36
8|2|3084|B|1|0|U|371|37|10|2|2|2|estrato_2|99|4|6|24|0|0|4|4|37|19|8|8|11|22|10|4|4|2|12|179|4|0|0|22|91|10|4|34
8|4|1723|B|1|0|U|515|37|6|4|4|4|estrato_4|68|0|15|42|0|0|9|0|64|25|14|10|21|24|17|4|9|4|21|279|9|0|0|24|143|17|4|57
8|1|2970|B|1|0|U|247|37|8|1|1|1|estrato_1|48|3|5|11|0|0|1|3|22|9|8|5|15|11|9|0|0|0|11|113|0|0|0|11|63|9|0|19
8|9|1036|B|1|0|R|533|22|21|9|9|9|estrato_9|36|10|7|41|2|2|7|4|57|28|17|7|18|30|12|3|5|1|27|278|5|2|2|30|138|12|3|58
8|2|2931|C|1|0|U|579|37|8|2|2|11|estrato_11|95|5|17|44|0|1|7|3|50|31|20|14|24|38|20|8|7|0|17|306|7|1|0|38|149|20|8|66
8|1|2757|B|1|0|U|432|37|7|1|1|1|estrato_1|100|4|8|35|0|3|1|2|53|23|15|11|15|20|9|3|4|2|15|223|4|3|0|20|120|9|3|47
8|3|1960|B|1|0|U|371|37|4|3|3|3|estrato_3|41|6|9|33|0|0|5|2|26|17|9|9|13|28|9|1|5|1|18|191|5|0|0|28|81|9|1|48
8|2|0239|B|1|0|U|509|13|1|2|2|2|estrato_2|26|9|12|28|0|0|7|0|57|28|17|10|18|34|16|3|6|0|19|264|6|0|0|34|137|16|3|49
8|3|1499|B|1|0|U|312|37|4|3|3|3|estrato_3|33|1|8|27|0|1|2|0|32|12|8|5|4|16|12|1|3|1|13|146|3|1|0|16|63|12|1|36
8|4|1596|B|1|0|U|592|37|5|4|4|13|estrato_13|105|8|10|45|1|0|8|3|62|25|13|10|19|37|16|1|8|1|29|296|8|0|1|37|140|16|1|63
8|7|1046|C|1|0|U|633|24|21|7|7|16|estrato_16|76|10|11|49|0|6|8|3|62|25|17|11|23|40|10|3|5|0|30|313|5|6|0|40|149|10|3|70
8|2|1939|C|1|0|U|670|37|8|2|2|11|estrato_11|75|3|16|61|1|4|4|5|74|31|26|3|20|33|20|6|3|2|27|339|3|4|1|33|163|20|6|80
8|7|0277|B|1|0|U|635|17|14|7|7|16|estrato_16|21|9|9|44|0|1|10|3|68|29|12|17|19|38|12|3|8|2|31|315|8|1|0|38|158|12|3|62
8|7|0364|E|1|1|R|735|17|14|7|7|16|estrato_16|55|6|17|62|0|5|9|3|68|36|26|6|26|46|20|6|10|3|37|386|10|5|0|46|174|20|6|85
8|6|0422|B|1|0|U|426|19|18|6|6|6|estrato_6|9|3|8|29|0|0|5|1|33|17|9|6|21|23|10|4|5|1|20|195|5|0|0|23|92|10|4|40
8|8|0666|B|1|0|U|640|19|17|8|8|17|estrato_17|90|6|6|43|1|3|11|2|61|29|12|15|26|48|9|4|10|4|26|316|10|3|1|48|156|9|4|55
8|8|2900|C|1|0|U|516|19|12|8|8|8|estrato_8|14|7|6|37|0|0|4|4|57|28|17|6|15|31|18|3|6|0|18|257|6|0|0|31|131|18|3|50
8|2|2907|B|1|0|U|709|37|8|2|2|11|estrato_11|82|4|7|40|0|0|5|5|70|38|20|14|25|41|20|5|11|3|46|354|11|0|0|41|177|20|5|51
8|7|0377|B|1|0|R|176|17|14|7|7|7|estrato_7|60|2|2|16|0|1|5|2|15|9|11|2|5|9|1|1|4|0|9|94|4|1|0|9|49|1|1|20
8|8|0570|B|1|0|U|624|19|16|8|8|17|estrato_17|105|7|14|49|0|3|8|2|55|27|16|11|26|32|26|4|7|2|36|325|7|3|0|32|145|26|4|70
8|7|0919|B|1|0|R|505|20|13|7|7|7|estrato_7|75|3|8|43|1|1|2|2|54|23|17|6|24|22|17|3|7|1|22|256|7|1|1|22|128|17|3|54
8|7|0083|B|1|0|M|729|6|13|7|7|16|estrato_16|4|8|11|57|1|6|4|5|81|37|22|18|29|47|20|5|11|2|22|386|11|6|1|47|196|20|5|76
8|3|2190|B|1|0|U|435|37|2|3|3|3|estrato_3|132|2|14|33|0|0|4|2|43|21|18|6|19|27|9|3|8|1|22|232|8|0|0|27|113|9|3|49
