223
ID_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO|ID_DIST_LOC|ID_ESTRATO_F|ESTRATO_F|ID_ESTRATO_L|ESTRATO_L|ID_AREA_RESPONSABILIDAD|PAN|PRI|PRD|PAN_PRI_PRD|PAN_PRI|PAN_PRD|PRI_PRD|PT|PVEM|MORENA|PANAL|PT_PVEM_MORENA_PANAL|PT_PVEM_MORENA|PVEM_MORENA_PANAL|PT_PVEM_PANAL|PT_MORENA_PANAL|PT_PVEM|PVEM_MORENA|PVEM_PANAL|PT_MORENA|PT_PANAL|MORENA_PANAL|MC|VIVA|LN|PES|RSP|FPM|CNR|NULOS|TOTAL|AGJ|BGTL|GENS|IFM|MANQ|NMC|NRI|VMCV
18|1|0268|B|1|0|R|505|9|3|1|1|6|estrato_6|27|0|13|0|37|10|1|14|9|2|6|3|13|11|10|1|4|10|28|6|22|7|0|4|26|9|6|0|0|0|3|255|9|0|75|4|132|0|6|26
18|1|0348|B|1|0|U|558|12|10|1|1|6|estrato_6|71|1|12|1|33|8|0|9|12|0|12|2|12|14|10|0|7|15|37|9|27|7|0|4|43|4|5|0|0|1|0|285|4|0|64|4|164|0|5|43
18|3|0106|C|1|0|U|546|4|17|3|3|5|estrato_5|122|0|10|0|37|9|0|11|7|0|10|1|14|10|11|1|7|12|25|8|19|8|0|4|31|9|8|1|0|0|2|255|9|0|67|4|133|1|8|31
18|1|0270|E|3|0|R|303|9|3|1|1|6|estrato_6|32|0|3|0|27|4|0|11|5|2|4|1|3|5|7|1|4|4|18|4|16|11|0|3|19|7|4|0|0|0|0|163|7|0|45|3|85|0|4|19
18|3|0118|E|3|0|M|688|4|18|3|3|3|estrato_3|135|0|16|2|32|17|0|14|19|1|21|1|14|17|18|2|8|19|39|11|32|6|0|6|31|13|13|0|0|1|1|354|13|0|81|6|208|0|13|31
18|2|0800|B|1|0|R|571|17|6|2|2|4|estrato_4|16|0|16|4|28|21|0|10|10|0|8|0|8|14|11|0|6|19|29|9|30|11|0|3|32|3|5|0|0|1|2|280|3|0|79|3|155|0|5|32
18|1|0460|C|1|0|R|449|15|4|1|1|6|estrato_6|82|0|10|2|20|6|0|8|10|3|10|2|8|8|5|3|2|14|25|11|24|7|0|4|27|5|4|0|0|1|4|223|5|0|46|4|132|0|4|27
18|2|0766|C|1|0|U|542|17|14|2|2|2|estrato_2|140|1|11|2|29|19|0|16|16|4|11|0|7|10|11|0|8|13|25|10|37|7|0|8|29|5|4|0|0|1|0|284|5|0|78|8|159|0|4|29
18|1|0047|B|1|0|R|589|1|1|1|1|6|estrato_6|16|1|9|0|43|13|1|6|12|3|11|2|16|6|19|1|13|15|28|12|14|7|1|13|33|7|3|0|0|1|1|291|7|0|73|13|160|0|3|33
18|2|0895|C|1|0|U|481|17|8|2|2|2|estrato_2|71|1|7|3|38|9|0|9|10|2|10|0|13|5|10|0|6|9|18|7|21|6|0|6|34|6|9|2|0|0|1|242|6|0|67|6|117|2|9|34
18|3|0249|B|1|0|U|525|8|13|3|3|9|estrato_9|67|0|12|4|38|10|0|13|18|0|15|0|14|11|12|1|7|14|25|12|27|7|0|4|29|9|1|0|0|0|1|284|9|0|77|4|163|0|1|29
18|2|0780|B|1|0|U|640|17|6|2|2|2|estrato_2|5|1|17|0|40|13|0|17|10|3|4|2|14|13|13|1|13|15|44|9|28|10|0|15|38|8|8|0|0|1|0|337|8|0|88|15|179|0|8|38
18|2|0664|C|1|0|U|558|17|6|2|2|4|estrato_4|23|0|11|4|39|4|0|13|18|3|11|0|8|18|13|0|7|18|27|8|22|4|1|12|35|6|6|0|0|2|1|291|6|0|71|12|158|0|6|35
18|3|0405|B|1|0|R|104|13|13|3|3|9|estrato_9|63|0|1|0|9|2|0|3|1|0|1|0|2|5|2|0|1|4|7|3|2|0|0|2|5|2|3|0|0|0|0|55|2|0|15|2|28|0|3|5
18|3|0164|B|1|0|U|399|5|15|3|3|7|estrato_7|84|1|8|0|21|5|1|11|11|1|8|0|15|7|16|1|5|9|19|10|20|9|0|2|25|3|2|0|0|1|1|212|3|0|47|2|131|0|2|25
18|1|0321|C|1|0|U|441|11|3|1|1|1|estrato_1|56|0|6|1|20|6|1|12|7|3|10|0|7|6|10|0|3|11|20|7|22|4|1|6|29|4|5|0|0|0|0|201|4|0|46|6|111|0|5|29
18|1|0580|B|1|0|R|385|16|2|1|1|6|estrato_6|121|1|6|1|31|6|0|9|9|5|8|0|13|6|11|1|11|12|14|10|11|4|0|6|23|3|2|0|0|0|0|203|3|0|54|6|115|0|2|23
18|3|0217|C|1|0|M|578|7|16|3|3|3|estrato_3|38|1|13|2|33|16|0|9|5|1|9|1|16|9|17|1|10|17|23|4|20|12|0|8|43|4|10|0|0|2|1|287|4|0|74|8|145|0|10|43
18|3|0873|E|1|0|R|140|20|13|3|3|7|estrato_7|14|0|4|0|5|2|0|4|3|0|0|1|1|3|3|0|1|6|6|2|5|2|0|2|9|3|1|0|0|0|0|63|3|0|15|2|33|0|1|9
18|3|0168|C|1|0|U|634|5|15|3|3|3|estrato_3|87|1|11|5|39|13|0|19|16|1|11|1|13|12|9|2|4|9|23|20|41|7|0|10|36|6|7|0|0|1|0|317|6|0|88|10|169|0|7|36
18|2|0799|E|2|1|M|594|17|7|2|2|2|estrato_2|33|1|19|3|33|10|0|17|10|2|24|0|12|7|11|0|14|14|37|11|21|7|1|16|29|13|4|0|0|1|0|317|13|0|83|16|171|0|4|29
18|2|0771|E|1|0|R|162|17|6|2|2|2|estrato_2|6|0|5|0|8|3|0|2|2|1|0|1|5|1|5|1|3|6|12|2|9|2|0|2|7|3|4|0|0|0|0|84|3|0|18|2|50|0|4|7
18|3|0104|C|1|0|U|628|4|17|3|3|5|estrato_5|97|1|10|1|25|12|0|15|21|0|10|1|8|7|9|1|8|11|30|14|35|4|0|10|27|10|6|0|0|1|1|278|10|0|64|10|159|0|6|27
18|2|0747|C|1|0|U|565|17|12|2|2|4|estrato_4|130|1|15|1|34|12|0|23|15|4|14|1|9|14|10|1|7|12|34|8|25|6|0|12|31|7|4|0|0|4|2|306|7|0|86|12|160|0|4|31
18|3|0225|B|1|0|M|669|7|16|3|3|5|estrato_5|46|1|17|2|37|18|0|17|14|1|17|1|16|10|10|2|4|16|40|8|29|9|0|12|36|4|4|0|0|0|0|325|4|0|92|12|177|0|4|36
18|2|0735|C|1|0|U|383|17|11|2|2|4|estrato_4|108|2|10|2|26|0|1|9|8|1|7|0|9|8|7|0|6|9|20|9|17|4|0|4|19|6|2|1|0|0|1|188|6|0|50|4|105|1|2|19
18|3|0853|B|1|0|M|696|19|14|3|3|3|estrato_3|23|2|13|1|33|18|0|13|16|0|16|0|12|17|16|0|4|24|37|15|26|9|0|11|43|9|6|0|0|3|3|347|9|0|80|11|192|0|6|43
18|1|0813|B|1|0|U|515|18|4|1|1|1|estrato_1|139|0|13|1|27|10|1|10|13|1|12|1|18|8|9|1|8|11|30|9|29|13|0|7|27|7|8|0|0|0|1|275|7|0|62|7|163|0|8|27
18|1|0205|B|1|0|R|210|6|1|1|1|6|estrato_6|20|0|3|0|14|7|0|6|5|1|1|1|4|4|6|0|3|7|8|4|13|2|0|6|10|4|1|0|0|0|0|110|4|0|30|6|59|0|1|10
18|2|0749|C|3|0|U|613|17|12|2|2|4|estrato_4|131|0|17|0|36|9|0|11|15|0|9|1|12|16|7|0|1|18|34|12|27|13|0|11|30|6|6|1|0|2|1|295|6|0|73|11|165|1|6|30
18|2|0774|C|1|0|R|510|17|6|2|2|2|estrato_2|2|1|9|0|33|15|0|18|10|0|12|0|13|12|12|0|5|14|19|10|29|5|1|3|21|5|6|0|0|2|3|258|5|0|76|3|142|0|6|21
18|1|0592|B|1|0|R|161|16|2|1|1|6|estrato_6|132|0|3|0|9|1|0|4|2|1|4|0|5|1|3|0|1|5|8|3|6|2|0|3|6|0|2|1|0|1|0|71|0|0|17|3|41|1|2|6
18|1|0842|C|1|0|U|451|18|4|1|1|6|estrato_6|148|1|11|1|25|5|0|10|5|1|11|2|16|6|10|1|5|11|28|4|20|7|0|2|26|8|7|0|0|1|2|226|8|0|53|2|127|0|7|26
18|3|0247|B|1|0|R|333|8|13|3|3|9|estrato_9|60|2|7|0|15|8|0|8|10|2|7|0|9|9|11|0|2|9|18|4|14|5|0|3|17|3|2|0|0|1|1|167|3|0|40|3|100|0|2|17
18|3|0109|B|1|0|R|614|4|17|3|3|7|estrato_7|115|0|13|1|41|18|0|13|11|3|9|2|9|7|8|2|5|9|35|18|21|7|2|10|33|4|6|1|0|2|2|292|4|0|86|10|148|1|6|33
18|2|0791|B|1|0|R|146|17|6|2|2|2|estrato_2|8|0|6|0|11|1|0|2|6|0|2|1|4|2|3|0|3|3|8|0|12|2|0|0|11|2|1|0|0|0|0|80|2|0|20|0|46|0|1|11
18|1|0287|B|1|0|R|482|10|2|1|1|6|estrato_6|38|0|12|1|34|12|2|10|8|0|8|0|13|18|8|1|4|9|28|11|16|6|0|8|31|5|7|1|0|0|1|254|5|0|71|8|130|1|7|31
18|3|0218|C|1|0|U|630|7|16|3|3|3|estrato_3|38|2|19|3|41|17|0|11|9|0|15|1|16|15|11|0|9|14|32|13|27|12|0|6|39|7|8|0|0|2|0|329|7|0|93|6|174|0|8|39
18|2|0889|B|1|0|U|498|17|8|2|2|2|estrato_2|72|2|10|0|26|11|1|11|8|0|12|0|9|9|12|0|3|16|37|8|26|10|0|10|21|8|4|0|0|3|1|258|8|0|61|10|150|0|4|21
18|1|0275|E|1|0|R|338|9|3|1|1|6|estrato_6|30|0|7|0|18|4|0|9|5|1|4|0|5|9|4|0|6|10|23|6|18|3|0|2|21|6|6|0|0|0|1|168|6|0|38|2|94|0|6|21
18|1|0311|B|1|0|M|728|10|2|1|1|6|estrato_6|51|0|26|1|40|20|0|12|16|2|9|0|16|11|13|1|8|10|43|16|44|9|0|6|33|17|12|1|0|2|3|371|17|0|99|6|198|1|12|33
18|2|0938|B|1|0|U|578|17|7|2|2|4|estrato_4|44|0|19|5|25|10|0|11|13|1|18|1|9|16|12|0|2|14|27|12|29|12|2|9|29|4|9|0|0|0|1|290|4|0|70|9|168|0|9|29
18|1|0009|C|1|0|U|729|1|1|1|1|1|estrato_1|7|0|19|1|47|14|0|16|20|1|11|0|17|11|21|0|9|22|38|16|32|9|0|9|34|7|7|2|0|1|2|366|7|0|97|9|207|2|7|34
18|1|0318|B|1|0|R|503|10|1|1|1|6|estrato_6|47|0|8|2|23|16|0|11|19|0|9|0|13|9|10|0|9|13|31|9|20|3|0|6|32|8|8|0|1|0|2|262|8|1|60|6|145|0|8|32
18|3|0061|B|1|0|R|737|2|16|3|3|9|estrato_9|3|0|12|1|43|12|0|17|13|0|15|0|17|14|14|1|9|12|40|11|41|11|1|17|38|9|1|0|0|2|4|355|9|0|85|17|199|0|1|38
18|1|0823|B|1|0|U|518|18|4|1|1|8|estrato_8|145|1|9|1|29|12|0|8|15|2|9|0|10|13|8|1|6|15|27|15|22|12|0|10|26|8|7|0|0|1|0|267|8|0|60|10|155|0|7|26
18|2|0733|B|1|0|U|657|17|11|2|2|4|estrato_4|101|1|19|0|44|15|0|8|20|1|12|0|18|10|13|2|11|13|37|7|30|11|0|10|34|7|4|0|0|1|2|330|7|0|87|10|185|0|4|34
18|3|0848|B|1|0|U|593|19|14|3|3|5|estrato_5|26|0|15|1|26|17|0|22|17|2|18|0|17|10|7|0|8|6|20|18|22|5|0|7|28|10|4|0|0|0|0|280|10|0|81|7|150|0|4|28
18|1|0343|B|1|0|R|403|11|3|1|1|6|estrato_6|60|1|10|0|25|3|0|9|8|1|10|1|8|15|8|0|6|15|12|8|15|4|0|2|36|3|4|1|0|0|0|205|3|0|48|2|111|1|4|36
18|2|0963|B|1|0|U|506|17|7|2|2|2|estrato_2|42|1|14|1|26|7|0|9|10|1|10|0|15|11|7|2|5|16|37|9|18|6|1|7|35|10|7|0|0|0|2|267|10|0|58|7|148|0|7|35
18|3|0169|C|1|0|M|400|5|15|3|3|7|estrato_7|87|2|7|1|29|5|0|7|7|1|8|0|11|5|7|1|4|11|16|10|19|2|0|3|20|7|7|1|0|0|0|191|7|0|51|3|102|1|7|20
18|3|0216|B|1|0|U|580|7|16|3|3|5|estrato_5|44|0|16|1|37|8|0|10|11|2|10|0|19|12|14|2|5|18|33|9|26|13|1|16|26|5|8|2|0|1|1|306|5|0|72|16|175|2|8|26
18|3|0236|C|1|0|R|530|7|16|3|3|5|estrato_5|52|1|14|0|25|7|0|17|11|2|10|0|14|10|14|0|6|13|30|10|31|15|0|11|31|7|6|0|0|1|0|286|7|0|64|11|166|0|6|31
18|1|0273|E|1|0|R|484|9|3|1|1|8|estrato_8|29|0|15|2|26|9|0|10|10|0|6|0|13|18|13|1|4|14|32|12|24|3|0|8|26|9|2|2|0|2|0|261|9|0|62|8|150|2|2|26
18|3|0978|C|2|0|U|671|4|18|3|3|9|estrato_9|137|0|22|2|38|16|1|25|12|0|12|2|15|8|15|1|9|13|45|14|32|4|0|4|33|8|5|0|0|0|4|340|8|0|104|4|182|0|5|33
18|1|0012|B|1|0|U|623|1|1|1|1|1|estrato_1|9|0|12|2|22|11|0|16|18|3|12|0|14|13|13|1|6|11|41|4|32|4|0|5|30|9|7|0|0|0|1|287|9|0|63|5|172|0|7|30
18|2|0799|E|5|0|M|562|17|7|2|2|2|estrato_2|38|3|12|1|36|6|0|10|20|3|3|0|12|9|11|0|6|12|27|9|24|4|0|6|26|12|4|0|0|0|1|257|12|0|68|6|140|0|4|26
18|2|0752|C|1|0|U|643|17|11|2|2|4|estrato_4|110|1|17|3|43|15|0|23|18|2|15|0|11|13|8|0|9|15|21|11|23|10|0|4|41|11|11|0|0|1|4|330|11|0|102|4|156|0|11|41
18|2|0930|B|1|0|U|526|17|12|2|2|4|estrato_4|127|0|10|3|35|8|1|15|19|1|13|1|15|13|9|2|2|14|23|10|17|9|0|7|39|12|10|0|0|0|3|291|12|0|72|7|148|0|10|39
18|1|0541|B|1|0|U|429|15|4|1|1|6|estrato_6|91|1|9|1|24|10|0|7|10|1|7|1|6|11|4|0|7|18|27|7|13|6|1|3|20|3|3|0|0|1|1|202|3|0|52|3|119|0|3|20
18|1|0545|C|1|0|M|514|15|5|1|1|6|estrato_6|114|0|11|0|27|15|0|15|16|2|12|1|13|9|8|0|10|10|28|10|29|9|0|8|26|9|5|0|0|1|2|276|9|0|68|8|157|0|5|26
18|2|0663|C|1|0|U|643|17|6|2|2|4|estrato_4|21|3|17|0|44|14|0|19|10|1|10|2|11|16|12|1|8|12|34|10|34|9|0|6|40|10|4|1|0|1|0|329|10|0|97|6|170|1|4|40
18|1|0815|C|1|0|U|425|18|4|1|1|6|estrato_6|139|0|17|0|29|7|1|7|9|0|8|3|13|10|12|0|2|8|24|5|22|4|1|9|22|4|3|0|0|0|2|222|4|0|61|9|121|0|3|22
18|2|0959|B|1|0|U|399|17|7|2|2|2|estrato_2|41|0|11|0|20|8|0|11|6|0|3|1|10|5|10|1|6|6|21|9|23|10|1|8|25|4|5|0|0|0|0|204|4|0|50|8|112|0|5|25
18|1|0515|B|1|0|R|419|15|5|1|1|6|estrato_6|109|0|10|3|28|4|0|4|15|2|8|0|6|11|5|0|4|8|26|9|21|8|0|7|22|5|5|0|0|2|1|214|5|0|49|7|123|0|5|22
18|1|0018|C|1|0|U|448|1|1|1|1|8|estrato_8|10|0|4|1|28|6|0|17|10|0|9|2|11|17|6|2|5|10|28|10|18|7|0|8|23|3|4|0|0|0|0|229|3|0|56|8|135|0|4|23
18|1|0332|B|1|0|R|166|11|3|1|1|6|estrato_6|26|0|4|0|11|4|0|3|7|0|2|1|3|3|5|0|1|4|11|2|10|3|0|1|9|1|0|0|0|0|0|85|1|0|22|1|52|0|0|9
18|1|0374|B|1|0|R|165|12|10|1|1|6|estrato_6|74|0|3|0|14|4|0|3|3|0|4|1|3|5|2|0|1|3|6|3|7|6|0|2|10|4|0|0|0|1|0|85|4|0|24|2|44|0|0|10
18|3|0120|B|1|0|M|696|4|18|3|3|9|estrato_9|129|1|7|0|31|20|0|15|20|4|13|2|18|13|18|2|13|15|39|13|43|7|1|8|40|7|10|0|0|2|1|363|7|0|74|8|221|0|10|40
18|2|0706|B|1|0|U|687|17|11|2|2|4|estrato_4|104|2|13|2|47|8|1|22|16|2|15|0|15|11|10|0|9|18|35|13|33|5|1|9|36|10|9|0|0|0|1|343|10|0|95|9|183|0|9|36
18|1|0569|B|1|0|R|309|16|2|1|1|6|estrato_6|120|1|4|2|16|7|0|9|6|2|4|1|7|10|7|0|2|7|13|9|14|4|0|7|13|6|7|0|0|1|1|160|6|0|39|7|86|0|7|13
18|3|0119|C|2|0|U|672|4|18|3|3|3|estrato_3|125|0|14|2|37|11|0|8|17|2|12|0|10|21|15|1|7|23|33|16|26|14|0|8|33|9|11|0|0|0|0|330|9|0|72|8|197|0|11|33
18|1|0485|C|1|0|U|387|15|5|1|1|6|estrato_6|111|0|5|0|24|8|0|12|17|3|3|1|4|6|10|0|4|12|15|8|22|6|0|6|19|7|3|0|0|1|1|197|7|0|49|6|111|0|3|19
18|1|0567|B|1|0|R|744|16|2|1|1|8|estrato_8|119|0|12|5|39|13|2|21|18|1|16|2|21|12|12|0|9|16|36|12|40|7|0|12|46|6|9|0|0|3|2|372|6|0|92|12|202|0|9|46
18|2|0929|B|1|0|U|574|17|12|2|2|4|estrato_4|127|4|5|1|23|14|0|14|13|4|11|0|10|11|10|1|6|16|28|12|30|8|0|6|39|8|7|0|0|0|0|281|8|0|61|6|160|0|7|39
18|2|0672|B|1|0|U|131|17|12|2|2|2|estrato_2|115|2|1|0|7|2|0|3|4|0|1|0|2|4|1|0|1|4|9|2|3|1|0|2|8|1|1|0|0|1|1|61|1|0|15|2|32|0|1|8
18|1|0544|B|1|0|U|436|15|5|1|1|6|estrato_6|115|1|10|0|23|6|0|15|10|2|8|0|10|8|10|3|4|7|27|5|17|4|0|9|23|7|3|0|0|2|1|215|7|0|55|9|115|0|3|23
18|1|0493|B|1|0|U|447|15|4|1|1|6|estrato_6|85|1|12|1|20|11|0|8|10|1|9|3|9|8|9|0|3|7|18|11|9|7|0|9|27|5|7|0|0|0|0|205|5|0|53|9|104|0|7|27
18|1|0197|B|1|0|M|566|6|1|1|1|8|estrato_8|18|0|21|2|24|7|0|14|14|5|14|2|5|7|12|1|11|13|25|10|26|8|0|10|32|9|9|0|0|1|2|284|9|0|68|10|153|0|9|32
18|1|0560|B|1|0|U|370|16|2|1|1|1|estrato_1|128|0|11|0|20|9|0|8|12|2|6|1|7|8|10|0|3|12|19|9|17|4|0|3|19|6|2|0|0|1|1|190|6|0|48|3|110|0|2|19
18|2|0799|E|4|0|M|628|17|7|2|2|2|estrato_2|30|3|6|2|39|9|0|14|18|3|14|3|14|10|19|1|15|19|30|13|28|12|1|8|25|7|8|0|0|2|1|324|7|0|73|8|200|0|8|25
18|2|0764|B|1|0|U|735|17|14|2|2|4|estrato_4|138|1|15|2|46|16|0|14|18|0|9|2|16|18|16|1|4|17|34|17|32|6|1|12|31|15|10|0|0|2|3|358|15|0|94|12|191|0|10|31
18|3|0116|C|8|0|U|732|4|18|3|3|7|estrato_7|108|1|15|4|43|20|0|21|19|2|8|1|23|16|20|0|9|26|42|9|30|11|0|5|38|13|11|0|1|0|3|391|13|1|104|5|216|0|11|38
18|3|0974|C|1|0|M|547|4|18|3|3|9|estrato_9|139|1|11|1|25|10|0|9|10|1|10|2|8|8|17|1|8|8|33|5|24|11|0|6|29|2|8|0|0|1|2|251|2|0|57|6|146|0|8|29
18|1|0522|B|1|0|M|728|15|5|1|1|1|estrato_1|116|2|19|2|42|14|0|18|17|2|9|0|14|10|11|2|8|19|36|12|49|8|0|6|47|7|8|0|0|1|0|363|7|0|97|6|197|0|8|47
18|1|0360|B|1|0|U|735|12|10|1|1|8|estrato_8|63|2|15|1|31|15|0|16|20|3|11|0|16|14|17|3|7|18|30|13|37|13|0|4|36|9|13|0|0|6|2|352|9|0|80|4|202|0|13|36
18|1|0437|C|2|0|U|618|15|5|1|1|1|estrato_1|99|2|16|1|43|8|1|13|19|1|7|0|9|14|13|1|3|24|38|6|25|12|0|9|35|13|7|0|0|0|1|321|13|0|84|9|172|0|7|35
18|2|0661|B|1|0|U|532|17|6|2|2|4|estrato_4|22|1|15|4|30|5|1|10|8|1|6|0|10|12|11|2|8|12|20|13|29|12|0|7|33|15|3|0|0|2|0|270|15|0|66|7|144|0|3|33
18|2|0798|B|1|0|R|394|17|8|2|2|4|estrato_4|143|0|10|1|20|5|0|6|9|0|6|1|6|9|7|1|7|17|19|9|19|6|0|9|20|5|7|0|0|1|0|200|5|0|42|9|116|0|7|20
18|3|0242|B|1|0|M|455|8|13|3|3|5|estrato_5|60|3|18|1|24|4|0|8|5|0|11|1|8|9|12|1|6|17|19|12|19|7|0|8|25|7|5|0|0|1|0|231|7|0|58|8|127|0|5|25
18|3|0858|C|1|0|U|726|19|14|3|3|5|estrato_5|35|1|14|1|42|7|0|20|27|2|11|2|8|8|15|1|7|19|47|16|22|8|0|19|46|10|12|0|0|2|1|368|10|0|85|19|193|0|12|46
18|3|0232|B|1|0|R|283|7|16|3|3|7|estrato_7|33|0|9|1|12|3|0|5|6|0|10|0|5|5|6|0|4|8|12|3|13|4|0|4|15|2|2|1|0|1|1|132|2|0|30|4|76|1|2|15
18|1|0537|B|1|0|U|645|15|4|1|1|6|estrato_6|92|0|14|1|38|14|0|15|7|3|8|1|16|13|14|3|8|14|38|10|38|9|0|7|33|4|8|1|0|3|0|320|4|0|82|7|182|1|8|33
18|3|0854|B|1|0|U|581|19|14|3|3|5|estrato_5|34|2|16|2|31|16|0|7|18|1|6|4|15|6|11|2|7|17|31|12|27|13|0|13|33|5|9|0|0|0|2|306|5|0|74|13|170|0|9|33
18|3|0421|B|1|0|U|650|14|13|3|3|5|estrato_5|45|1|16|0|32|22|1|12|17|1|12|1|21|12|20|0|9|20|40|9|32|10|1|6|25|7|5|0|0|1|0|333|7|0|84|6|205|0|5|25
18|1|0270|C|2|0|R|546|9|3|1|1|6|estrato_6|32|0|12|2|30|13|0|8|18|0|7|1|11|12|14|0|10|11|26|14|24|4|0|7|32|6|6|0|0|1|0|269|6|0|65|7|152|0|6|32
18|1|0811|B|1|0|U|560|18|4|1|1|6|estrato_6|138|1|16|2|20|11|0|17|19|0|7|1|7|11|17|1|7|14|25|11|23|7|1|11|34|5|7|2|0|1|2|280|5|0|67|11|151|2|7|34
18|3|0124|C|1|0|U|553|5|15|3|3|3|estrato_3|70|0|13|0|31|14|0|11|18|1|8|0|8|11|13|0|7|17|22|8|26|8|0|9|35|5|3|1|0|0|2|271|5|0|69|9|147|1|3|35
18|1|0369|B|1|0|R|474|12|10|1|1|8|estrato_8|65|0|8|3|26|6|0|17|5|5|6|0|6|9|8|0|5|12|24|14|25|12|0|12|22|10|5|0|0|0|1|241|10|0|60|12|131|0|5|22
18|2|0640|C|1|0|U|499|17|9|2|2|2|estrato_2|88|1|10|0|30|12|0|12|19|1|9|0|12|6|10|1|5|10|25|14|26|3|1|4|27|7|4|1|0|1|0|251|7|0|65|4|142|1|4|27
18|2|0674|B|1|0|U|434|17|12|2|2|2|estrato_2|116|0|8|3|29|6|0|10|9|0|8|2|5|9|14|0|9|7|25|12|14|11|0|2|29|8|8|0|0|0|0|228|8|0|56|2|125|0|8|29
18|3|0399|B|1|0|M|414|13|13|3|3|3|estrato_3|59|0|8|0|20|5|1|13|7|0|10|1|8|7|10|0|7|17|23|12|21|8|0|5|18|5|7|0|0|0|1|214|5|0|47|5|131|0|7|18
18|1|0290|B|1|0|R|715|10|1|1|1|8|estrato_8|44|1|14|2|37|10|0|15|20|4|7|1|18|22|19|0|8|17|38|18|32|9|1|13|39|8|11|0|0|3|3|370|8|0|79|13|214|0|11|39
18|3|0128|B|1|0|M|432|5|15|3|3|3|estrato_3|68|1|12|3|34|10|0|9|12|2|3|1|7|12|7|0|1|14|22|6|15|3|0|3|29|3|4|1|0|1|1|216|3|0|69|3|105|1|4|29
18|1|0283|B|1|0|R|664|10|2|1|1|8|estrato_8|37|0|17|1|38|15|0|20|17|3|10|3|12|13|11|0|8|12|31|9|33|15|0|9|42|7|4|1|0|0|1|332|7|0|91|9|177|1|4|42
18|2|0909|B|1|0|U|702|17|8|2|2|2|estrato_2|55|0|18|1|46|11|2|11|22|2|13|3|19|13|20|2|6|27|39|11|30|8|2|12|26|15|7|0|0|2|1|369|15|0|89|12|217|0|7|26
18|1|0338|B|1|0|M|501|11|3|1|1|8|estrato_8|59|0|16|0|30|10|0|15|12|1|10|0|3|7|18|0|6|6|27|7|24|4|0|7|30|5|6|0|0|0|1|245|5|0|71|7|125|0|6|30
